"Name";"DisplayName";"Description";"UUID";"Type";"Using";"UsingRoot";"EquipmentSlot";"Rarity";"ArmorClass";"ArmorType";"ProficiencyGroup";"DefaultBoosts";"Boosts";"BoostsOnEquipMainHand";"BoostsOnEquipOffHand";"PassivesOnEquip";"PassivesMainHand";"PassivesOffHand";"Damage";"WeaponProperties"
"MAG_Fire_HeatOnTakingFireDamage_Amulet";"Fireheart";"The ruby's red reflections look like eerie flames dancing across your skin.";"ad278f33-7c10-4779-88fc-d1448f25ae72";"Armor";"_Amulet_Magic";"_Amulet_Magic";"Amulet";"Uncommon";;;;;;;;"MAG_Fire_HeatOnTakingFireDamage_Amulet_Passive";;;;
"MAG_Fire_ArcaneAcuityOnFireDamage_Hat";"Hat of Fire Acuity";"It is said some wizard hats grant the power to keep your head cool - both literally and figuratively.";"dbd8a255-771c-4c3e-b3d6-65d744b2cbd8";"Armor";"_Head_Magic";"_Head_Magic";"Helmet";"Uncommon";;;;;;;;"MAG_Fire_ArcaneAcuityOnFireDamage_Hat_Passive";;;;
"MAG_Fire_HeatOnInflictBurning_Boots";"Cinder Shoes";"Despite the many scorch marks, these leather boots are somehow still supple and intact.";"eff1515c-4612-4e23-9b50-71f318a2f117";"Armor";"_Foot_Magic";"_Foot_Magic";"Boots";"Uncommon";;;;;;;;"MAG_Fire_HeatOnInflictBurning_Boots_Passive";;;;
"MAG_Fire_BurningOnDamaged_Cloak";"Cindermoth Cloak";"With every rustle of this cloak, small moths like windblown embers appear around you - they flutter for a moment, then fade into inconsequence. ";"8a31c554-1545-4647-b24d-93cf5d81df18";"Armor";"_Back_Magic";"_Back_Magic";"Cloak";"Uncommon";;;;;;;;"MAG_Fire_BurningOnDamaged_Cloak_Passive";;;;
"MAG_Thunder_ArcaneAcuityOnThunderDamage_Hat";"Hat of Storm Scion's Power";"Two sigils glow white where the hat brushes your temples - something is being tapped into; something distant and fearsome.";"fa68c8ad-67d7-4680-88bc-f0b066e71761";"Armor";"_Head_Magic";"_Head_Magic";"Helmet";"Uncommon";;;;;;;;"MAG_Thunder_ArcaneAcuityOnThunderDamage_Hat_Passive";;;;
"MAG_Thunder_InflictDazeOnReverberatedCreature_Cloak";"Thunderskin Cloak";"Through a gap in the long snarls of thread, you are sure you can glimpse a great black thunderhead swollen with purple lightning and spears of rain. ";"c4c5150c-0931-4d9e-b7b2-36f40d56c290";"Armor";"_Back_Magic";"_Back_Magic";"Cloak";"Uncommon";;;;;;;;"MAG_Thunder_InflictDazeOnReverberatedCreature_Cloak_Passive";;;;
"MAG_Thunder_InflictDazeOnThunderDamage_Ring";"Ring of Spiteful Thunder";"When you slip this ring on your hand and flex your fingers, a boom of discontented thunder grumbles in the air around you. ";"5c05ff73-9d0d-4d58-b93a-e4b448a1e388";"Armor";"_Ring_Magic";"_Ring_Magic";"Ring";"Uncommon";;;;;;;;"MAG_Thunder_InflictDazeOnThunderDamage_Ring_Passive";;;;
"MAG_Thunder_Reverberation_Gloves";"Gloves of Belligerent Skies";"Balling your fingers into fists while wearing these gloves causes a sonorous chime, like the fusion of a tempest and a church bell, to resound inside your skull. ";"c987b6e4-adcb-47d6-8dfd-6d4d2f15a381";"Armor";"_Hand_Magic";"_Hand_Magic";"Gloves";"Uncommon";;;;;;;;"MAG_Thunder_Reverberation_Gloves_Passive";;;;
"MAG_Thunder_ReverberationOnRangeSpellDamage_Amulet";"Spineshudder Amulet";"Quivers creep up your enemy's back - the slow, long-fingered hand of your magic. ";"203321f7-74f6-428c-90be-5d8b12da23ec";"Armor";"_Amulet_Magic";"_Amulet_Magic";"Amulet";"Uncommon";;;;;;;;"MAG_Thunder_ReverberationOnRangeSpellDamage_Amulet_Passive";;;;
"MAG_Thunder_ReverberationOnStatusApply_Boots";"Boots of Stormy Clamour";"Peals of thunder rumble at the back of your skull with every step taken in these boots. ";"3908725d-29d1-4c9a-be46-4e03c8c65238";"Armor";"_Foot_Magic";"_Foot_Magic";"Boots";"Uncommon";;;;;;;;"MAG_Thunder_ReverberationOnStatusApply_Boots_Passive";;;;
"MAG_Poison_InflictPoisonHealSelf_Cloak";"Derivation Cloak";"Based on a mad alchemist's experiments to derive youth from his victims by poisoning them, this cloak relies on a much more reliable arcane formula. ";"857d9a3c-5a40-4dfa-a634-99629095248b";"Armor";"_Back_Magic";"_Back_Magic";"Cloak";"Rare";;;;;;;;"MAG_Poison_InflictPoisonHealSelf_Cloak_Passive";;;;
"MAG_Poison_PoisonExposure_Gloves";"Poisoner's Gloves";"While the leather is clean and well-maintained, a cold, acrid smell permeates these gloves.";"49c8234e-3134-40f0-8001-e221114b1d2a";"Armor";"_Hand_Magic";"_Hand_Magic";"Gloves";"Rare";;;;;;;;"MAG_Poison_PoisonExposure_Gloves_Passive";;;;
"MAG_Poison_PoisonLethality_Ring";"Poisoner's Ring";"Strange, green fumes seep from the ring's emerald.";"c4f364cc-daa1-4783-a474-b7ff394d2157";"Armor";"_Ring_Magic";"_Ring_Magic";"Ring";"Uncommon";;;;;"UnlockSpell(Target_MAG_Poison_PoisonLethality)";;;;;;;
"MAG_Acid_AcidDamageOnWeaponAttack_Ring";"Caustic Band";"Adjusting this unassuming ring on your finger, you hear a faint sizzle, as of pressure being released.";"463b0a81-1fc3-4db1-bafe-a915f9a8e028";"Armor";"_Ring_Magic";"_Ring_Magic";"Ring";"Uncommon";;;;;;;;"MAG_Acid_AcidDamageOnWeaponAttack_Ring_Passive";;;;
"MAG_Acid_AcidMeleeCounter_Cloak";"Fleshmelter Cloak";"Droplets of foul acid drip from the tails of this cloak, as if from the stinger of a demonic scorpion.";"a927e273-3385-4a11-8941-e952d0ddfd38";"Armor";"_Back_Magic";"_Back_Magic";"Cloak";"Uncommon";;;;;;;;"MAG_Acid_AcidMeleeCounter_Cloak_Passive";;;;
"MAG_Acid_NoxiousFumes_Gloves";"Ichorous Gloves";"These gloves smell like beef mince left to rot in a privy pail. ";"ca7a96f9-594c-4ed3-afd3-aed0094c383c";"Armor";"_Hand_Magic";"_Hand_Magic";"Gloves";"Uncommon";;;;;;;;"MAG_Acid_NoxiousFumes_Gloves_Passive";;;;
"MAG_Shadow_BlindImmunity_Ring";"Eversight Ring ";"One of the relics of Deep Duerra's rebellious children. Paranoid by nature, Duerra had erected a vast array of biting, blasting, blinding traps and safeguards to keep her enemies from gaining her sanctum.<br><br>Of course, this also meant her children were sealed in with her by those same deadly measures.";"0661eb9b-0924-450d-923b-1e371de444ae";"Armor";"_Ring_Magic";"_Ring_Magic";"Ring";"Uncommon";;;;;;;;"MAG_Shadow_BlindImmunity_Ring_Passive";;;;
"MAG_Shadow_CriticalBoostWhileObscured_Helmet";"Covert Cowl";"One of the relics of Deep Duerra's rebellious children. Keeping themselves and one another safe from the nasty surprises of their home, the siblings made good progress. <br><br>At the final hurdle, they were confronted by none other than Duerra herself, and her rage was great, and they felt the candles of hope in their hearts snuff out. ";"8aaf7649-5bee-442a-9192-5e8abd723c55";"Armor";"_Head_Magic_Leather";"_Head_Magic_Leather";"Helmet";"Uncommon";;;;;;;;"MAG_Shadow_CriticalBoostWhileObscured_Helmet_Passive";;;;
"MAG_Shadow_FogCloud_Amulet";"Hammergrim Mist Amulet";"One of the relics of Deep Duerra's rebellious children. Drugging the Keykeeper of Duerra's vaults, the children crept in under cover of night and plundered their mother's treasure - searching desperately for anything that would aid in their flight. ";"17a817b0-ea8b-492c-8925-402ad5cd84d5";"Armor";"_Amulet_Magic";"_Amulet_Magic";"Amulet";"Uncommon";;;;;"UnlockSpell(Target_MAG_Shadow_FogCloud)";;;;;;;
"MAG_Shadow_SpellDCBonusWhileObscured_Circlet";"The Shadespell Circlet";"One of the relics of Deep Duerra's rebellious children. Flanked by her court, Duerra shook her head at her children. Had they really believed they could leave her?";"f0e42b7e-4d6b-46fb-85d6-d577afc72040";"Armor";"_Head_Magic_Circlet";"_Head_Magic_Circlet";"Helmet";"Uncommon";;;;;;;;"MAG_Shadow_SpellDCBonusWhileObscured_Circlet_Passive";;;;
"MAG_Shadow_FogOfCloudDisengage_Cloak";"Cloak of Cunning Brume";"One of the relics of Deep Duerra's rebellious children. The children found nothing of use in the vault and were discouraged.<br><br>But in the morning the Vault Keykeeper's son, who admired the children, sought them out - and in his arms he brought a wealth of things, forged in shadow. ";"4b8ea38f-d0c0-4c29-a66f-bea71219f8a3";"Armor";"_Back_Magic";"_Back_Magic";"Cloak";"Uncommon";;;;;;;;"MAG_Shadow_FogOfCloudDisengage_Cloak_Passive";;;;
"MAG_Shadow_ShadowBlade_Ring";"Shadow Blade Ring ";"One of the relics of Deep Duerra's rebellious children. Long ago in a foreboding realm called Hammergrim, Deep Duerra, daughter of the dour god Laduguer, sired a great many heirs to her twisted corundum throne.";"8cc165d7-0372-4f4b-b4ac-f424f4069af1";"Armor";"_Ring_Magic";"_Ring_Magic";"Ring";"Uncommon";;;;;"UnlockSpell(Shout_ShadowBlade)";;;;;;;
"MAG_Shadow_Shadowstep_Boots";"Shadowstep Boots";"One of the relics of Deep Duerra's rebellious children. A mean-minded parent, Duerra quickly earned her children's enmity. In secret, the children devised a plan to escape their mother forever.";"6cae9a98-b75d-408e-ac59-d6bde6e4ab13";"Armor";"_Foot_Magic";"_Foot_Magic";"Boots";"Uncommon";;;;;"UnlockSpell(Target_MAG_Shadow_Shadowstep)";;;;;;;
"MAG_Shadow_StealthBonusWhileObscured_Armor";"Penumbral Armour";"One of the relics of Deep Duerra's rebellious children.<br><br>Kitted out though they were for escape, the older siblings had a horrible time encouraging their younger brothers and sisters, who at the crux were frightened of what their mother would do to them should they be caught. ";"3ce4d5d2-3ed0-470e-8cea-bdac81a60583";"Armor";"ARM_StuddedLeather_Body_Drow";"ARM_StuddedLeather_Body_Drow";"Breast";;;;;;;;;"MAG_Shadow_StealthBonusWhileObscured_Armor_Passive";;;;
"CRE_Hatchery_AcidPoisonImmunity_Boots";"Varsh Ko'kuu's Boots";"Though the leather is slick with acid, the corrosive liquid doesn't seem to damage the boots - nor does it penetrate.";"3462aa18-bb93-403c-b28d-9841c147787f";"Armor";"_Foot_Magic";"_Foot_Magic";"Boots";"Uncommon";;"Cloth";;;;;;"CRE_HatcheryBoots_Passive";;;;
"MAG_CQCaster_ArcaneChargeAfterDash_Boots";"Boots of Arcane Bolstering ";"Fizzling barbs of enchantment magic crackle from the laces of these boots. ";"400b3aca-fc9e-44c7-b5a7-a183693d3a75";"Armor";"_Foot_Magic";"_Foot_Magic";"Boots";"Rare";;;;;;;;"MAG_CQCaster_ArcaneChargeAfterDash_Boots_Passive";;;;
"MAG_CQCaster_CloseRangedSpellMastery_Gloves";"Daredevil Gloves";"The sting of fear at the encroachment of some hulking brute is lessened by these gloves. In fact, in such moments, they send rivulets of courage coursing through you.";"c9f03464-488c-4f3f-aa2f-6d4c8e48a106";"Armor";"_Hand_Magic";"_Hand_Magic";"Gloves";"Rare";;;;;;;;"MAG_CQCaster_CloseRangedSpellMastery_Gloves_Passive;MAG_ClosQuarterRangedSpell_Passive";;;;
"MAG_CQCaster_GainArcaneChargeOnDamaged_Robe";"Bided Time";"Revenge is best served. Hot or cold makes no difference. ";"9e8f0ce6-c344-47f9-bb99-202cdd2f7d73";"Armor";"_Armor_Magic_Robe";"_Armor_Magic_Robe";"Breast";"Uncommon";;;;;;;;"Shield;MAG_CQCaster_GainArcaneChargeOnDamaged_Robe_Passive";;;;
"MAG_CQCaster_SpellDCBonusWhileThreatened_Circlet";"Browbeaten Circlet";"A cornered animal will, on occasion, feel a rush of exhilarating energy, and an urge to fight. The same is true of many arcane practitioners, who do not take kindly to being menaced. ";"4def305d-0141-4811-b1d1-353d323f5f2a";"Armor";"_Head_Magic_Circlet";"_Head_Magic_Circlet";"Helmet";"Uncommon";;;;;;;;"MAG_CQCaster_SpellDCBonusWhileThreatened_Circlet_Passive";;;;
"MAG_CQCaster_TempHPAfterCast_Cloak";"Vivacious Cloak";"The sheer mortal terror of the low-vitality spellcaster (who can be blown over by a wafted spoon) can be partially offset by cloaks like this one. ";"62a89e3a-ef88-457a-8219-0cefae6dec92";"Armor";"_Back_Magic";"_Back_Magic";"Cloak";"Uncommon";;;;;;;;"MAG_CQCaster_TempHPAfterCast_Cloak_Passive";;;;
"MAG_Enforcer_NonLethalBlessing_Shield";"Enforcer Shield";"The shield is so battered, its metallic portions have the look of a creased grey shirt. However, underneath those folds of steel, scintillas of arcane light glimmer, echoing the hidden power of the Enforcers.";"35be7c52-fe89-4bec-9d15-0d7ddb94bf38";"Armor";"_Shield_Magic";"_Shield_Magic";"Shield";"Uncommon";;;;;;;;"MAG_Enforcer_NonLethalBlessing_Shield_Passive";;;;
"MAG_Enforcer_RejunevatingKnock_Helmet";"Enforcer Helmet";"The brutish thuggery of the Enforcer's position is summarised in this helmet's design. ";"e9d1d363-5ebc-41ef-bb87-0db20780765d";"Armor";"_Head_Magic_Metal";"_Head_Magic_Metal";"Helmet";"Uncommon";;;;;;;;"MAG_Enforcer_RejunevatingKnock_Helmet_Passive";;;;
"MAG_Druid_Ironvine_Shield";"Ironvine Shield";"Each whorl and groove and worm-curled twist of this shield evokes a tangle of bog-stuck trees in rain-swollen vines. ";"eb06636a-8052-492e-bfb1-67fcb18358d1";"Armor";"ARM_WoodWoad_Shield";"ARM_WoodWoad_Shield";"Shield";"Uncommon";;;;;;;;"MAG_Druid_Ironvine_Shield_Passive;MAG_Druid_Ironvine_Shield_Technical_Passive";;;;
"MAG_Druid_Ironwood_Armor";"Ironwood Breastplate";"This armour's material has the coarse texture of a bramble patch, and the fragrance of a rose garden in springtime. ";"e17c0a45-e064-4a9f-8bcb-ba273440008d";"Armor";"ARM_Breastplate_Body_1";"ARM_Breastplate_Body_1";"Breast";;;;;;"Advantage(SavingThrow, Constitution)";;;;;;;
"MAG_Restoration_SpellSlotRestoration_Amulet";"Spellcrux Amulet ";"Some scholars have speculated that spells have a mind of their own, suggesting that the spells get bored between being cast and restored.";"ba147dc7-98bc-4bfb-9fbc-efa1735d0841";"Armor";"_Amulet_Magic";"_Amulet_Magic";"Amulet";"VeryRare";;;;;"UnlockSpell(Shout_MAG_SpellSlotRestoration)";;;;;;;
"MAG_TerrainWalkers_Boots";"Boots of Genial Striding ";"The soles of these boots warp and shift like warm clay manipulated by an unseen sculptor's hands. ";"0624ccf0-1b77-448f-8da9-d8a04efa4935";"Armor";"_Foot_Magic";"_Foot_Magic";"Boots";"Rare";;;;;;;;"MAG_TerrainWalker_Passive";;;;
"MAG_Critical_Force_Gloves";"Craterflesh Gloves";"Indents on the fingertips of these gloves are ringed with tiny meteorites, lined in a shimmering purple light rather than the rich red of astral flame.";"556c4071-7d59-4cb7-ad84-9fa0efcd535f";"Armor";"_Hand_Magic_Metal";"_Hand_Magic_Metal";"Gloves";"Rare";;;;;;;;"MAG_Critical_Force_Critical_Passive";;;;
"MAG_Critical_HidingCritical_Cloak";"Shade-Slayer Cloak";"Rough and coarse, the cloak's materials soften to silk when immersed in shadow. ";"aff94826-0ea4-42e3-8855-aa2002c01b76";"Armor";"_Back_Magic";"_Back_Magic";"Cloak";"VeryRare";;;;;;;;"MAG_Critical_Hiding_ReduceCriticalRange_Passive";;;;
"MAG_Critical_BolsteringCritical_Armor";"Torment Drinker Armour";"Timid, god-fearing Cat Burroughs was dizzyingly happy when an angel courted her one summer. But in the autumn, when he shamefacedly revealed he was not an angel but an incubus of the Hells, Cat flew into a rage, slew him, and fashioned this armour from his wings and still-warm bones. ";"a0dfac7c-c6ea-44f1-a12d-b5e67887ae8e";"Armor";"ARM_StuddedLeather_Body_1";"ARM_StuddedLeather_Body_1";"Breast";"Rare";;;;;;;;"MAG_Critical_BolsteringCritical_Passive";;;;
"MAG_Critical_ArcanicCritical_Gloves";"Deadly Channeller Gloves";"A message stitched in gold lettering on the inside of the right-hand glove implies these were a birthday present. ";"e07fb5cb-4276-4ecd-8758-7bb9b172372b";"Armor";"_Hand_Magic";"_Hand_Magic";"Gloves";"Rare";;;;;"UnlockSpell(Shout_MAG_Critical_ArcanicCritical)";;;;;;;
"MAG_Critical_CriticalSwiftness_Boots";"Briskwind Boots";"The wind seems to lap encouragingly at the heels of these boots, no matter which direction they take.";"93cc1480-9fe1-4e76-8c0b-0ad3caf35285";"Armor";"_Foot_Magic";"_Foot_Magic";"Boots";"Rare";;;;;;;;"MAG_Critical_CriticalSwiftness_Passive";;;;
"MAG_Critical_CriticalExecution_Ring";"Killer's Sweetheart";"Though the ring is highly polished, darkened slivers of blood still cling to small scrapes and corners.";"2f2d4bf3-6a14-43f5-81fe-e14aa9871215";"Armor";"_Ring_Magic";"_Ring_Magic";"Ring";"VeryRare";;;;;;;;"MAG_Critical_CriticalExecution_Passive";;;;
"MAG_PHB_CloakOfProtection_Cloak";"Cloak of Protection";"Wizards Otiluke and Bigby may be renowned as dignified members of the Circle of Eight, but on one occasion, as younger men, Bigby bet Otiluke that he couldn't suck thirteen litres of vodka out of a protection cloak like this one.<br><br>Bigby won. ";"602f62dd-0fba-4438-ad68-b846f17ac538";"Armor";"_Back_Magic";"_Back_Magic";"Cloak";"Uncommon";;;;;"AC(1);RollBonus(SavingThrow, 1)";;;;;;;
"MAG_PHB_CloakOfDisplacement_Cloak";"Cloak of Displacement";"The fur is so blue as to be almost black. When mantled across your shoulders, the patterns on the cloak seem to shift and ripple.";"257aed3e-370d-40b3-b464-de10257dd82b";"Armor";"_Back_Magic";"_Back_Magic";"Cloak";"Rare";;;;;;;;"MAG_PHB_Displacement_Cloak_Passive";;;;
"MAG_PHB_ElvenChain_Armor";"Elven Chain";"The weight of the interwoven steel rings is offset by clever elven craftsmanship - rustling against your undershirt, the mail feels like you're wearing a cloud. ";"391bccb7-8199-41e3-9aa3-261def2ebf26";"Armor";"ARM_ChainShirt_Body_1";"ARM_ChainShirt_Body_1";"Breast";"Rare";;;;;;;;"MAG_PHB_ElvenChain_Armor_Passive;MAG_PHB_ElvenChain_AddedEffect_Armor_Passive;MAG_FlexibleArmor_Defense_Passive";;;;
"MAG_Psychic_MentalFatigue_Gloves";"Braindrain Gloves";"Somewhere deep in the spongy grey matter and little jiggly bits that comprise the brain, the memory of the slimy tadpole slithering over your eyeball lingers... ";"0071fe71-ad1e-4be0-9ca3-cdfdc558b571";"Armor";"_Hand_Magic";"_Hand_Magic";"Gloves";"Uncommon";;;;;;;;"MAG_Psychic_MentalFatigue_Gloves_Passive";;;;
"MAG_Psychic_PsychicFeedback_Armor";"Psychic Feedback Armour";;"38fe10d2-720a-4576-a8a7-254646e8f568";"Armor";"ARM_StuddedLeather_Body_1";"ARM_StuddedLeather_Body_1";"Breast";;;;;;;;;;;;;
"MAG_Psychic_Staggering_Amulet";"Staggering Amulet";;"ebe323ad-029a-4d04-8564-106e45d32f12";"Armor";"_Amulet_Magic";"_Amulet_Magic";"Amulet";"Uncommon";;;;;;;;;;;;
"MAG_Psychic_TempHP_Ring";"Pyschic Bolstering Ring";;"13bc3b80-9e0e-44cc-a2e4-612eebfb385f";"Armor";"_Ring_Magic";"_Ring_Magic";"Ring";"Uncommon";;;;;;;;;;;;
"MAG_Psychic_MentalFatigue_Cape";"Braindrain Cape";"What was life like before the mind flayers snatched you up? Road dust clots your boots, campfires roar up and diminish, faces swim by. <br><br>More and more that life distances itself like some other world. A dream world maybe, glimpsed now and again through a gauze.";"1b4d85b9-eefd-4629-9985-db3cb5365e8f";"Armor";"_Back_Magic";"_Back_Magic";"Cloak";"Rare";;;;;;;;"MAG_Psychic_MentalFatigue_Cape_Passive";;;;
"MAG_Psychic_MentalOverload_Ring";"Ring of Mental Inhibition";"The patterns in the ring's swirling metal make your head spin whenever you look at them for too long.";"70893b6f-b0de-4f4e-af9f-f10e2c09bd1e";"Armor";"_Ring_Magic";"_Ring_Magic";"Ring";"Uncommon";;;;;;;;"MAG_Psychic_MentalFatigue_Ring_Passive";;;;
"CRE_MAG_Psychic_Githborn_Circlet";"Circlet of Psionic Revenge";"You get the eerie feeling that the jewelsmith used more than alien metals to forge this circlet - something like ancient magic, or shards of a soul.";"8a17f2b1-5c5d-4bb0-8b2e-408e837c4d1f";"Armor";"_Head_Magic_Circlet";"_Head_Magic_Circlet";"Helmet";"Rare";;;;;;;;"MAG_Githborn_Circlet_Passive";;;;
"CRE_MAG_Githborn_Amulet";"Aberration Hunters' Amulet";"Many a githyanki hunter has worn this amulet before you. The strange stones set in swirling silver reverberate with echoes of their magic.";"1310524f-408e-405d-8d75-7a6d3cb18bcc";"Armor";"_Amulet_Magic";"_Amulet_Magic";"Amulet";"Uncommon";;;;;"UnlockSpell(Shout_CRE_MAG_Githborn_Aberrations_Hunt)";;;"CRE_MAG_Githborn_Amulet_Passive";;;;
"MAG_Githborn_MagicEating_HalfPlate";"Psionic Ward Armour ";"After all that was done to them at the illithids' caprice, it is little wonder that the gith would construct armaments fit for combating their psionic might.";"f601bac2-16a7-4da0-854a-ae4132ca448f";"Armor";"ARM_HalfPlate_Body_Githyanki";"ARM_HalfPlate_Body_Githyanki";"Breast";"Rare";;;;;;;;"MAG_Githborn_MagicEating_HalfPlate_Passive";;;;
"MAG_FlamingFist_Flaming_Shield";"Shield of Scorching Reprisal ";"Local rumour claims a devil's tear gives these city militia shields their fire - much to the chagrin of the barracks blacksmith.";"8c7caa2a-7c11-4f0b-86a8-b8808057101b";"Armor";"_Shield_Magic";"_Shield_Magic";"Shield";"Rare";;;;;"Resistance(Fire, Resistant);UnlockSpell(Shout_MAG_FlamingFist_BlazingRetaliation)";;;"MAG_ShieldRiposte_Passive";;;;
"MAG_FlamingFist_ScoutRing";"Shifting Corpus Ring ";"An shiny, deceptively simple band, designed to look like those worn by battlefield scouts and city pickpockets alike.";"959e9aa6-b12b-4b71-83b4-0debdf647e9c";"Armor";"_Ring_Magic";"_Ring_Magic";"Ring";"Rare";;;;;"IF(Tagged('PLAYABLE',context.Source)):UnlockSpell(Target_MAG_FlamingFist_ScoutRing_Invisibility);IF(Tagged('PLAYABLE',context.Source)):UnlockSpell(Shout_MAG_FlamingFist_ScoutRing_Blur)";;;;;;;
"MAG_FlamingFist_BattleWizardGloves";"Cindersnap Gloves";"'What moves faster, a loosed crossbow bolt or a windblown cinder? Let's find out.' - Overheard during a Flaming Fist raid in Baldur's Gate. ";"761d719f-dade-4f61-9d23-cc378f9d2f0c";"Armor";"_Hand_Magic";"_Hand_Magic";"Gloves";"Rare";;;;;"UnlockSpell(Shout_MAG_FlamingFist_BattleWizardGauntlet_ProtectionFromMissiles)";;;;;;;
"MAG_Harpers_HarpersAmulet";"Amulet of the Harpers";"Nobility can be found in suffering the slings and arrows of outrageous fortune. So can dying. Best to be on guard. ";"ddc9ac0b-8e68-422b-8d9d-c081629ab4ad";"Armor";"_Amulet_Magic";"_Amulet_Magic";"Amulet";"Rare";;;;;"Advantage(SavingThrow, Wisdom);UnlockSpell(Shout_MAG_HarpersAmulet_Shield)";;;"MAG_Interrupt_MAG_Shield_HarpersAmulet_Resource_Passive";;;;
"LOW_PendulumOfMalagard";"Pendulum of Malagard";;"4c1143b7-1f07-465a-90a0-64df5c00717d";"Armor";"_Amulet_Magic";"_Amulet_Magic";"Amulet";"Legendary";;;;;;;;;;;;
"MAG_Illithid_Regen_Circlet";"Circlet of Mental Anguish";"Fell magic has seeped into this circlet, rejoicing at the slightest touch of despair.";"4b3d2d3d-3dd5-4872-af6c-7acb3756b6c7";"Armor";"_Head_Magic_Circlet";"_Head_Magic_Circlet";"Helmet";"Rare";;;;;;;;"MAG_Illithid_Regen_Circlet_Passive";;;;
