"UUID";"Name";"Stats";"DisplayName";"Description"
"b0f925b4-9201-4e8a-8956-a41b2bbfad20";"FUR_GEN_Bookcase_Wood_Poor_A_1D_2H_6W_A_Brown_Destruct";"OBJ_GenericImmutableObject";"Broken Barricade";
"b1013527-0256-4da4-9f15-8999e1d04a41";"DEC_GEN_Corpse_Body_Part_HeadFemale_A_Githyanki_Static";;"Severed Head";
"b10199fd-bd37-4b69-b0f2-f85ea200fb99";"BLD_GEN_ResurrectionShrine_A";"OBJ_GenericImmutableObject";"Kelemvor's Grace";"The shrine exudes both warmth and chill, life and death."
"b11a9df5-b896-4315-a06f-ec4266d8f37f";"LTS_DEC_Thayan_Incense_Burner_H";"OBJ_CoalBasket";"Iron Thurible";
"b11b3f7f-d8ec-41db-93b9-24474aea31e3";"ARR_Arrow_Of_Ricochet";"OBJ_ArrowOfRicochet";"Arrow of Many Targets";"This arrow is far more flexible than most - it can bend nearly in half without snapping."
"b11cc3a5-bbcd-4e50-909a-b1a83598f2b5";"LAB_GEN_Bottle_Rack_Multiple_D_Destruct";"OBJ_GenericImmutableObject";"Broken Barricade";
"b12303eb-6356-4f6f-98ea-3f11c5f5b3ce";"DEC_GEN_Kitchen_Pot_Cauldron_Covered_B";"OBJ_Cauldron";"Cauldron";"A heavy, unwieldy iron cauldron. Better suited to kitchens than travel."
"b12c181e-89ea-428a-9170-4d93f7abc504";"Gnomes_Female_MainMenu";"Gnome_Commoner";"Gnome";
"b13222d5-8d6e-4183-ab11-a1911ee24918";"FUR_Thayan_Chair_A_Destruct";"OBJ_GenericImmutableObject";"Destroyed Object";
"b13a28e0-f8a2-458f-9f31-4649ba9b4730";"VFX_Environment_Lava_Splash_04";;"Field";
"b13d1c66-4951-41b0-97eb-89ba4badff77";"BLD_GEN_Barricade_Wood_Spikes_F_Destruct";"OBJ_GenericImmutableObject";"Broken Barricade";
"b1410868-b5cb-44d6-a9da-5358779c57c7";"LAB_GEN_Bottle_Rack_A";"OBJ_PotionShelf";"Bottle Rack";"A small collection of various tinctures and tonics."
"b145444f-3337-49ee-86f7-060df50e91d5";"DEC_GEN_FlagBanner_A_TiedRope_A_Dynamic_A";"";"Rope";"Rope tied into a knot."
"b147add2-6bfb-489e-b61f-421495c9e249";"LTS_DUN_Candles_B_Gold";"OBJ_Candle_Gold";"Candle";"A half-burnt beeswax candle."
"b1487efd-4ae8-4747-866d-717df74169cd";"CONT_GEN_Chest_Travel_A";"OBJ_Chest_Wood";"Traveller's Chest";"A chest suitable for lashing to carts and wagons. "
"b148c167-2073-4aec-99f5-c82b4953d543";"BOOK_GEN_Races_PurgedPalate1";"BOOK_GEN_Races_PurgedPalate1";"The Purged Palate, Midwinter Edition";"A widely-printed series of dwarven recipes."
"b149d4ec-e447-4d5a-ab98-5db75a734a91";"BLD_GEN_Barricade_Wood_Spikes_C_Destruct";"OBJ_GenericImmutableObject";"Broken Barricade";
"b161c0bf-4735-44f0-baeb-4a039bdffdee";"LTS_DEC_Thayan_Incense_Burner_A";"OBJ_CoalBasket";"Iron Thurible";
"b16a5668-bce1-427e-a2d3-f1e8afc639ff";"BASE_Children_Elves_Female";"Elf_Child";"Child";
"b16db99d-6f4a-42d2-aeb5-158840bff6cf";"LTS_DUN_Dropable_Chandelier_C_Gold";"OBJ_Chandelier";"Chandelier";"Hammered from iron and surprisingly ornate. The candles still have life left in them."
"b17c3d4c-de86-403b-9754-caea06e105f2";"CONT_Egg_Spider_A_Destruct";"OBJ_SpiderEgg";"Torn Spider Egg Sac";"At your touch, a dozen straggling spiderlings scurry out of this egg sac. "
"b17f4048-6e7f-4b69-a0db-16e432505ec4";"VFX_Environment_SCL_Steam_Aggressive_01";;"Field";
"b182bd4a-c2f1-4997-aaa5-f96827744874";"DEC_GEN_Cauldron_Gruel_A";"OBJ_THR_CauldronBoilingWater";"Bubbling Cauldron";
"b18d6de5-7861-42fe-a464-8be9a67cfd16";"Halflings_Male_Stout_Player";"HeroHalflingMale";"Halfling";
"b197a407-79d0-4c06-a1b8-2bb63a31aa3e";"LTS_GEN_City_Lantern_C";"OBJ_CoalBasket";"Lantern";
"b1a47104-4933-4379-b318-8651c3bed7f5";"FADE_InvisibleBlocker_2x2_1H_A";;"Field";
"b1ad66af-0a33-4806-888f-b0572c0a7a8a";"PUZ_Trap_Spell_GlyphOfWarding_Lightning_5";"OBJ_GenericImmutableAttackableObject";"Glyph of Warding";"A set of runes, alight with arcane energy."
"b1ae374f-9c03-40ee-8c87-a99ff9a69484";"ARM_Shar_Crown_B_Broken";"ARM_Helmet_Metal";"Helmet";"Eaten by time, this rusted helmet once bore a prominent sigil. Alas, it's long since faded to nothing."
"b1b5590b-e246-4e33-acaa-5984b2e2306f";"CONS_Hag_Insanitys_Kiss";"HAG_Insanitys_Kiss";"Insanity's Kiss";"Something thrashes in this heavy gourd, consumed by rage."
"b1b6924a-bf52-4ad6-a8e0-ca3fecbd19b0";"LTS_DUN_Candles_Cluster_D_Gold_Purple";"OBJ_Candle_Gold_Purple";"Candles";
"b1b8a6ff-3eb7-4d31-badf-49c49c204e14";"TOOL_GEN_Sign_Wall_A_Wood";"OBJ_GenericImmutableObject";"Sign";
"b1bf7df1-94e0-43b1-b083-e55eaafde2ae";"GOB_DrowCommander_Boots_Leather";"ARM_Boots_Leather";"Drow Leather Boots";"Shallow, web-like lines have been tooled into these boiled leather boots."
"b1c20bc2-2f77-4e7f-9297-221687a52e86";"BASE_Children_Elves";"Elf_Child";"Child";
"b1c878c4-1434-44ca-a62d-8f57afea87f8";"SurfacePotionRemedialCloud";;"Remedial Potion Fumes";"Cures <LSTag Type=""Status"" Tooltip=""BLINDED"">Blinded</LSTag>, <LSTag Type=""Status"" Tooltip=""SILENCED"">Silenced</LSTag>, <LSTag Type=""Status"" Tooltip=""PARALYZED"">Paralysed</LSTag>, and <LSTag Type=""Status"" Tooltip=""POISONED"">Poisoned</LSTag> creatures."
"b1c99edd-c43c-4663-ac60-d17628d349b9";"CONT_GEN_Crate_Wood_B_Destruct";"OBJ_GenericImmutableObject";"Broken Crate";"Perhaps a carpenter can find use for these scraps."
"b1db5eb0-49c2-4c68-ad9b-5ed79d59eeb5";"PUZ_GEN_Lever_Secret_Selune_A";"OBJ_Lever_Action";"Lever";
"b1e21b74-83e8-4ccb-bd6e-452e9fbdb0d4";"DEC_GEN_Kitchen_CupBoard_Common_E";"OBJ_PotionShelf";"Shelves";
"b1e7bbad-db77-4790-af6b-f300b52498e7";"UNI_ClericPetCollar";"ARM_Amulet";"Dog Collar";"An old, leather collar for a large dog. The name 'Myrna' is engraved on the tag, surrounded by a plethora of indecipherable runes."
"b1e9a9f1-2026-4854-a027-0ae48444b4dc";"BLD_Village_House_Door_A_Wood_Scenery_A_Destruct";"OBJ_GenericImmutableObject";"Broken Door";
"b1f0dd4c-cc5d-4cdb-892c-7ad05fafad5a";"CINE_QUEST_SCL_Moonlantern";"Quest_GLO_Moonlantern";"Moonlantern";"Each framed facet of the lantern glass is pierced by lances and long tendrils of eerily beautiful moonlight."
"b1fb6fe1-aaf5-462c-a374-e4fb80177a70";"FUR_GEN_House_Footrest_Rich_A";"OBJ_Chair";"Padded Ottoman";
"b1fcc190-9995-4c03-9d4e-505c18dd61ab";"CINE_LOOT_GEN_Throwable_Blood_Vial_A_Open_A";"";"Object";
"b1fd709f-4916-4be1-9409-d192e5140dac";"VFX_Static_Waterplane_WLD_Huge_RC_NoChasm_A";;"Field";
"b201b996-3723-43f9-af62-ec5c2bc1901d";"LOOT_GEN_Dining_Glass_Silver_Rich_D";"Cup_Silver_D";"Silver Glass";"Silver cups are the favoured vessel when making offers of milk to Selûne - some folk even believing the metal to be the Moonmaiden's hardened tears."
"b20bbb8d-d1cb-41ab-9eb1-48a31385be07";"LTS_DUN_Hanging_Bowls_D_Gold_Destruct";"OBJ_GenericImmutableObject";"Destroyed Object";
"b20c13c2-e93f-4c8c-a0dc-c3dddd62d523";"BLD_Ship_Darklake_Raft_A_Cinematic";"OBJ_GenericImmutableObject";"Skiff";
"b20ca4e2-e8db-4bef-a0ce-ab78f3e084b0";"DEC_GEN_Towels_Stacked_Bloody_E";"OBJ_Generic_Light";"Stacked Towels";"This heavy linen fabric is soaked in blood."
"b20e279d-38e3-45ba-9c90-a70a5d75202a";"FUR_GEN_Closet_Wood_Rich_B_Colorvar_A_Destruct";"OBJ_GenericImmutableObject";"Destroyed Object";
"b22952f3-1874-4320-907f-5ca2219c6f63";"CONS_GEN_Food_Bowl_Soup_Shrimp_Rich_A";"CONS_FOOD_Soup_Shrimp";"Cormyrian Seafood Soup";"A spicy tomato base filled with clams, mussels, and shrimp, sprinkled with spring onions and a dash of lemon juice."
"b2329e1b-c466-4b0a-96c8-7296310b7592";"CONT_GEN_Chest_Travel_A_Destruct";"OBJ_GenericImmutableObject";"Broken Chest";
"b234d108-36ce-436e-877e-0114982579e8";"VFX_Environment_Lava_Splash_02";;"Field";
"b2409a86-dc0d-4193-9985-4f11419c64be";"S_Placeholder_MerregonMask";"ARM_MerregonMask";"Devilfoil Mask";"A placid smile and cherubic cheeks. Who knows what face once lay beneath."
"b2475549-5298-4ec1-a70d-98ada07f25e7";"S_LOW_CazadorsPalace_RitualRoom_Spawn_002";"Tiefling_Commoner";"Tiefling";
"b24aeeb2-5678-4713-9cec-0b6f7ff77df1";"LTS_DUN_Dropable_Chandelier_A_Gold_Purple";"OBJ_Chandelier";"Chandelier";"Hammered from iron and surprisingly ornate. The candles still have life left in them."
"b266897b-065d-4a23-bfab-c6f82f6512a7";"CONT_Egg_Spider_B_CombatThrowable";"OBJ_THR_GiantSpiderEggSack";"Spider Egg Sac";"Something - or some <i>things</i> - wriggle within the sticky shell."
"b26e105f-34b5-4a5c-b0d9-33e0c080a33f";"FUR_GEN_Tavern_Bottle_Rack_A_Destruct";"OBJ_GenericImmutableObject";"Bottle Rack";
"b2754d31-198e-4ae6-87ec-5399a3669639";"Bear";"Bear_Black";"Bear";
"b278764c-d7ab-4ccf-a75e-e235a6a56d87";"DEC_GEN_Kitchen_Pot_MilkCan_Covered_B";"OBJ_MilkCan_Ancient";"Milk Can";"Smells a bit sour."
"b2815d35-7dc6-46f5-8db2-e4d39889240a";"FUR_Smith_Workbench_A_Table_F";"OBJ_Table";"Table";"Though scratched and stained, the sturdy wood provides a perfect working space."
"b28578df-53fd-4c9e-81ea-a346e74e40f3";"VFX_Environment_Rain_Water_Normal_01";;"Field";
"b286b4b6-dcb8-41fb-ae1b-83b04db476b4";"NAT_Tree_Trunk_CombatThrowable";"THR_TreeStump";"Tree Trunk";
"b288a6fa-2b7a-4464-9bca-4e1c317b48e1";"DEC_Dungeon_Skeleton_Dark_Justiciar_Crawling_A";"OBJ_GenericImmutableObjectHeavy";"Skeleton";
"b28a1e7a-0158-4cfd-b010-73d7360a3e1e";"LTS_DUN_Candlestick_B";"OBJ_Candelabrum";"Iron Candelabrum";
"b2a42fd0-8436-4158-9c45-3fe54427b425";"ATM_NAT_Lava_Cascade_Hidden_A";;"Field";
"b2a849d6-8931-4361-9b57-34c455cb7a46";"Deep_Rothe_NPC_Wildshape";"Deep_Rothe_WildShape";"Deep Rothé";
"b2aa9bc4-582f-46d5-8ea7-6525d6ffb2f3";"BOOK_GEN_Faction_EmeraldEnclaveLogBook";"BOOK_GEN_Faction_EmeraldEnclaveLogBook";"Logbook XII: 1371";"A collection of entries detailing the exploits of an outpost overseen by the Emerald Enclave. "
"b2ac96aa-5f04-49fb-800c-ab51a2bdb3c6";"ARM_Helmet_Barbarian_Magic";"MAG_Violence_ViolenceOnDamaged_Helmet";"Cap of Wrath";"With every blow the skullcap seems to compress, narrowing the vision of the wearer."
"b2b385a3-affa-40b0-b87a-7a0f45375bbd";"DEC_Dungeon_Skeleton_Crawling_B";"OBJ_GenericImmutableObjectHeavy";"Skeleton";"Largely intact."
"b2b58122-e2b2-40ad-86f6-ecd13845603b";"BASE_Gnomes_Male_Regular";"Gnome_Commoner";"Gnome";
"b2caaad3-a783-43ea-a371-dcb77628823d";"REF_PUZ_Lever_Floor_A";"OBJ_Lever_Action";"Lever";
"b2caedd4-6c6f-4d23-9bbe-f2e6b7b6bae4";"DEC_CEM_Coffin_Wood_Common_A_Destruct";"OBJ_GenericImmutableObject";"Broken Coffin";
"b2ccf712-7a85-43be-833e-d938cd905958";"HalfElves_Male_Mannequin";"HalfElf_Commoner";"Civilian";
"b2cffb00-b79a-49fa-b150-a895a16c1fd4";"ARM_Helmet_BG_Watch_Metal_A";"ARM_Helmet_Metal";"Watch's Helmet";"Any padding that once lined this helmet has long since worn away."
"b2da7238-a197-4ecc-9c6d-29035f2dc520";"LOOT_Eye_ScryingEyeSummon";"REF_Primitives";"Conjured Scrying Eye";
"b2e7316e-aed6-4867-b897-1a2fbec15cea";"[WIP] CINE_UND_MyconidCircle_ServantHookHorror_01";"HookHorror";"Hook Horror";
"b2ef8908-f145-429d-8162-4af2f10b770f";"LOOT_Alchemy_Crystal_J";"OBJ_GenericLootItem";"Crystal";
"b2f9489a-c539-4eb5-b77d-d365797d1a42";"BOOK_GEN_Book_Rich_B";"OBJ_Book";"Leather-Bound Book";"This book is redolent with the enticing smell of paper and ink."
"b307af36-a2da-4c01-aac3-a31771edd407";"ARM_Camp_Shoes_Wyll";"ARM_Camp_Shoes_Wyll";"Tasteful Boots";"Made of tough, well-worn leather, these boots have survived years of use, and can survive many more."
"b30adec5-446e-49af-a036-6bcc12b8fba1";"LAB_GEN_Bottle_Rack_Multiple_D_Common_Destruct";"OBJ_GenericImmutableObject";"Broken Barricade";
"b30c8fc1-f008-44d1-96bd-d79c5a66920c";"DEC_HAG_Totem_Props_Bottle_A";"OBJ_Indestructible_Light";"Earthen Bottle";"A dirty brown bottle, seemingly made out of clay and clumps of hair."
"b30dca22-22bc-496e-b3b6-dd5744b73869";"WPN_HUM_Club_A_1";"WPN_Club_1";"Club +1";"A long, deep crack runs through the side of the wood, filled with crusted blood."
"b318367f-1324-4a12-affb-356a354ce17a";"PUZ_InvisibleBlocker_2x2_1H_A";;"Field";
"b3185288-bcb3-475d-aac1-7c34fa88898e";"ARM_Camp_Rich_G2_Blue";"ARM_Vanity_Body_Rich_G2";"Solemnity Outfit in Blue";"One of master Figaro's collection pieces, this outfit maintains the poise and grace of the wearer. Honestly, it elevates it considerably. Bad poise becomes competent poise. Competent becomes strong. Strong becomes spiffing."
"b3356d4d-397a-42b9-adb4-bef555124cb5";"Myconid_Slender_White";"Myconid_Adult_WhiteSpores";"Restless Myconid";
"b3376ca4-393c-4191-aa67-a02c94d6a236";"LOOT_SCROLL_DisguiseSelf";"OBJ_Scroll_DisguiseSelf";"Scroll of Disguise Self";"This book is redolent with the enticing smell of paper and ink."
"b34d7f0b-8d6b-4e09-998a-591f4d39e872";"CONS_GEN_Food_Meat_Sausage_A_Hanging_A";"CONS_FOOD_Sausage_Piled_B";"Dried Sausage Links";"Infused with copious amounts of garlic and cooked in mulled wine."
"b34e4dc3-1476-4eab-8bbe-25d31abc69e1";"LTS_DEC_Thayan_Incense_Burner_Hinge_A";"OBJ_Generic_Tiny";"Hinge";
"b3649dae-da2a-46f7-a24b-8a026fbdc4d0";"DEC_GEN_Cauldron_Gruel_A_Bad_A";"OBJ_THR_CauldronBoilingWater";"Bubbling Cauldron";
"b36fe7f5-2913-49ed-9f6c-ef6a0e646e77";"Humans_Female_Melee";"Human_Melee";"Human Fighter";
"b3720630-15ba-4384-87c6-56392097e02c";"UNI_TOOL_Wand_Fireballs_Snapped";"UND_Wand_Fireballs_Snapped";"Broken Wand of Fireballs";"A wand decorated with inflamed spheres, their edges gilded in a fiery paint. The wand was cruelly broken, its magic lost. "
"b37c96da-816d-42cd-a839-af7b94b0cee9";"QUEST_UND_SovereignKey";"PUZ_Key";"The Sovereign's Key";"This key was found on the Myconid Sovereign. It looks polished, well cared for, and very important."
"b37e6d29-e2d1-4d96-be65-e2fa4f9faae2";"Helper_CC_Background_Vignette_A";;"Field";
"b39629a9-c5e0-4835-8c07-f780b830f798";"CINE_WPN_HUM_Shortsword_A_1";"WPN_Shortsword";"Shortsword";"A common and effective sword, carried by adventurers, thieves, and watchmen alike."
"b3976031-fb8e-41b5-b7da-b6acf0ac5639";"LAB_GEN_Bottle_Rack_Multiple_C_Common";"OBJ_PotionShelf";"Bottle Racks";
"b398d230-2729-4b01-b616-f43fec8452f9";"DEC_GEN_Corpse_Body_Part_Leg_B_Tiefling";"OBJ_BodyPart_Generic_Leg";"Severed Leg";"Deep, purple bruises bloom on the putrid flesh wherever you touch the leg."
"b39b0121-4bc6-4025-9061-1f88e3819167";"LOOT_Dungeon_Skeleton_Animal_RamBone_B";"OBJ_GenericLootItem";"Rothé Femur";"Tiny hairline fractures spread across this giant bone."
"b3a343b2-8a69-455e-bb67-87e95e683ab0";"Gnomes_Male_Deep_Guard_Ranger";"Gnome_Ranger";"Deep Gnome";
"b3aa15e7-876a-489d-8e95-db4f60532208";"SurfaceVines";;"Twisting Vines";"Difficult terrain - <LSTag Tooltip=""MovementSpeed"">movement speed</LSTag> is halved and creatures may become Entangled. Entangled creatures cannot move."
"b3aa9832-38a4-4da8-ac9c-e20d7c36dd38";"SurfacePotionResistancePoisonCloud";;"Potion of Poison Resistance";"Gain resistance to Poison damage until your next Long Rest."
"b3adfd25-1818-41d5-8cdc-2748e1350a35";"LOOT_GEN_Dining_Plate_Silver_Rich_A_Dirty_A";"DiningPlate_Silver_A";"Silver Plate";"A richly-made silver plate coloured somewhat by tarnish."
"b3d5ec2a-0236-4b57-8ab0-47548f6427db";"VFX_UI_BG3_Logo_Mindflayer_A";;"Field";
"b4004d83-7ae2-4800-9213-687d12ed97db";"FUR_GEN_Bedroom_Bed_Wood_Single_B_Old_Destruct";"OBJ_GenericImmutableObject";"Broken Barricade";
"b40da784-d983-44c6-83e5-e141e6620709";"LTS_Necromancer_Lab_Lantern_Chain_Medium_A";;"Field";
"b413d4e4-f238-4345-a3b2-3ceed3cf83d3";"CONT_Basket_B";"OBJ_Basket";"Basket";"A sturdy, skilfully woven basket with a tight-fitting lid."
"b41f8053-8310-4e58-98ff-0df55215198d";"UNI_UND_RockDebris_B";"OBJ_CaveIn";"Cave-In";
"b428c4e0-d3ca-449c-a5c5-9e0fb310081a";"WolfCompanion_Summon_CompanionsBond";"Companion_Wolf_5";"Lupus Major";
"b42df74b-acfb-487d-8879-0b812edf6d4b";"CONT_HUM_Vase_Medium_B_Ceramic";"OBJ_Vase";"Vase";"Plain and unadorned, its potter clearly valued form over function."
"b43d2c62-dd68-4ebd-86ac-ef3a2a4167f4";"BASE_TRAP_MINE";"OBJ_Mine";"Trap";
"b442f5f2-28aa-4b83-a658-88f21d5134dc";"LTS_DUN_Hanging_Bowls_Chain_A";"OBJ_GenericImmutableObject";"Object";
"b45b431d-6307-4232-b1c8-805efb5c927b";"DEC_GEN_Practice_Range_Target_B";"OBJ_GenericImmutableObject";"%%% Do not destub - Archery Target";
"b45c410b-77dd-466f-8334-ba1a8c63a0bc";"FUR_GEN_Stool_Hill_Giant_A_Destruct";"OBJ_GenericImmutableObject";"Stool";
"b46203e8-53a2-4023-a6fe-15e90caa31ae";"LTS_DUN_Wall_Bowls_D_Gold_Destroyed";;"Field";
"b46952e9-eb53-4025-bc3e-4518520a1e51";"BLD_GEN_Platform_Floor_Wood_Old_A_4D_4W_piece_B_Dynamic";"OBJ_Destr_Support_Wood_Strong";"Rotten Floorboards";
"b46e702a-1094-4a58-9b91-c75ad5ddf57d";"WPN_HUM_Magicstaff_C_0";"WPN_Quarterstaff";"Staff";"Magic thrums within this staff of twisting white birch."
"b474f842-6543-451b-a92f-880fea25a963";"DEC_GEN_Corpse_Body_Pile_A";;"Severed Arm";
"b47a53a6-9533-4896-9d74-69aa0cff7c81";"UNI_DEN_PoisonousThorn_A_Unidentified";"DEN_PoisonousThorn";"Poison Branch";"A twig from an unidentified bush. Though its thorns look particularly cruel, they are discoloured and drained of their poison."
"b48ea2be-e43a-4e50-b906-38484ee83e4e";"BASE_Vanity_Body_Generic_Rich";"ARM_Camp_Body";"Fancy Clothes";"Well-stitched and elegantly tailored."
"b4a8d9e9-4cfa-4b5a-9239-b85876731a05";"PUZ_GEN_DestructibleWall_Wood_B";"OBJ_Destr_Wall_Stone";"Rotting Wall";
"b4a9e2d4-0eee-405e-93bf-0018a09ec402";"LTS_DUN_Wall_Bowls_D_Gold";"OBJ_CoalBasket";"Brazier";"At full flame, this brazier exudes enough heat to warm chilled hands."
"b4aad8bf-d862-4c47-8035-0f0cbb4e084f";"CINE_BLD_Ship_Darklake_Raft_A_Cinematic";"OBJ_GenericImmutableObject";"Skiff";
"b4b55628-b5d3-415f-9bbb-e301631f4060";"CONT_HUM_Vase_Medium_C_Shar_Destruct";"OBJ_GenericImmutableObject";"Broken Vase";
"b4b7fdd0-8419-4d9e-b6ce-c97da832e3c4";"DEC_Laboratory_Flask_Glass_Installation_E";"OBJ_Laboratory_Installation";"Glass Distillation Set";"A greasy substance clogs up most of this set's spiralling condenser, making any distillation a risky business."
"b4c26b56-6246-437c-be9d-bed9d6bf4549";"BLD_GEN_Camp_WoodenStructure_A_Pillar_A_4H_A_Dynamic";"OBJ_GenericImmutableObject";"Wooden Stake";
"b4c45370-2f6d-417b-ac9c-07f0b9de114f";"CONS_GEN_Food_Bowl_Soup_Onion_Rich_A";"CONS_FOOD_Soup_Onion";"Onion Soup";"A soul-warming broth of slow-cooked beef and caramelised onions, finished with a dash of Cormyrian Red."
"b4d60093-28b0-4076-b2f4-c7c3d3aa9d50";"UNI_UND_FurnaceSearch_MyconidDrowJournal_Real";"OBJ_Book";"The Great Furnace of Grymforge";"Information on the use of an adamantine forge is transcribed on this book's pages."
"b4d78b91-222e-43f2-82fd-6a1fae228abe";"QUEST_PLT_Collector_Floor_Explode";"OBJ_Destr_Support_Wood_Fragile";"Ruined Bridge";
"b4e15cb9-b7f9-4a35-b58b-cee52699abe6";"BOOK_GEN_History_BhaalspawnTestimonials";"BOOK_GEN_History_BhaalspawnTestimonials";"The Mortal View: Eyewitness Accounts of the Bhaalspawn Crisis";"This mass-produced book has a cheap imitation of Bhaal's symbol stamped onto the cover."
"b4e8d686-d7b2-43a2-a335-d4ea9bb56bf5";"BOOK_GEN_History_MythicalBeastsPrimer001";"BOOK_GEN_History_MythicalBeastsPrimer001";"A Primer on Mythical Beasts";"This thick, gold-trimmed tome is embossed with decorative outlines of fantastical beasts."
"b4f1667c-fc81-4b63-9686-7722f7919b6c";"CONT_GEN_Ash_Pile_A_Small_A";"OBJ_GenericImmutableObjectHeavy";"Pile of Ashes";
"b4f2f931-695d-46ae-96c0-8064232d0d4a";"DEC_GEN_Kitchen_Pot_MilkCan_A";"OBJ_MilkCan";"Milk Can";"Smells a bit sour."
"b4f5028a-0612-5969-d1a0-7d5fe35c75f4";"BASE_DEC_Medium_cine_converted";;"Object";
"b4fc4334-a7c6-a46a-9c5f-7efb8023adda";"BASE_DEC_Medium_converted";;"Object";
"b505da07-96cb-4102-ba59-8e024b3ce891";"BLD_GEN_Crane_Elevator_B_Cabin_A_Dynamic";"OBJ_GenericImmutableObject";"Elevator";
"b50dbd6f-2f6b-42a4-8545-eaa60a503120";"LTS_DUN_Bowls_A_Destroyed";;"Destroyed Object";
"b51863cc-f8de-4945-a062-6bda2a35cdbc";"ARM_Gloves_Barbarian_Magic";"MAG_Rage_TempHPOnExit_Gloves";"Reason's Grasp";"The snug fit of these gloves resist a balled fist - as if favouring the open hand of peace."
"b51dc995-a1c9-42bd-bb0c-3c420d1a8f41";"LOOT_Alchemy_SporeSac_Haste";"CONS_SporeSac_Haste";"Haste Spore Sac";"This sponge-like pouch is filled with fluffy white spores. They make your heart pace and your feet tingle."
"b52de155-8bab-4405-85f3-c6e2128b3a96";"LAB_GEN_Bottle_Rack_Multiple_C";"OBJ_PotionShelf";"Bottle Racks";
"b533931c-b823-4c0f-89cb-35cfea2c150e";"FADE_InvisibleBlocker_4x4_Pyramid_A";;"Field";
"b535cd0b-4259-4757-ba93-982d832143c1";"LTS_DUN_Bowls_F_Gold";"OBJ_CoalBasket";"Standing Brazier";"Requires little tending, given proper kindling."
"b5382ac4-4055-4acf-b3fe-9c20d54957f9";"CINE_LOOT_GEN_Locket_Keepsake_Closed_A";"ARM_Amulet";"Brass Locket";"Slightly tarnished, and opened with a mere flick of the thumb."
"b5421da4-1f1a-4350-b6d8-13b613ed75fa";"CINE_Myconid_Slender_Black";"Myconid_Adult_BlackSpores";"Mossy Myconid";
"b54320a2-786d-467d-b2b5-d2d99ab1aea2";"ATM_NAT_WFL_UnderdarkSubs_C_VolcanoChasmVista_D";;"Field";
"b54a9e0e-2355-496e-8296-b4236478a10d";"FUR_GEN_Bookshelf_Wood_Poor_C_Destruct";"OBJ_GenericImmutableObject";"Destroyed Object";
"b551469c-5a53-4df3-a2c9-91516ef55695";"QUEST_WPN_Flail_DreadedSkulls";"PLA_WPN_DreadedSkullsFlail";"Flail of Dread Skulls";"Target must succeed a Wisdom <LSTag Tooltip=""SavingThrow"">Saving Throw</LSTag>. On failure, they are struck by Yeenoghu's curse. Depending on a dice roll, they will receive one of the following: Madness, 2d6 Psychic damage, or become Paralysed."
"b56f9092-df4d-458b-a052-3538c8730b91";"BOOK_Wizards_Tome_Bhaal_A";"OBJ_Book_Indestructible";"Bloody Journal";"The regrets of a surface elf, penned on a bloody screed on Lolth."
"b5715853-582a-46ca-9cc3-5187d8009dc4";"TOOL_GEN_Music_Viol_A_Destroyed";;"Field";
"b594b472-5f35-4933-aa4d-70bfb90c7ff3";"LTS_DUN_Bowls_I_Gold_Purple";"OBJ_CoalBasket";"Brazier";"Requires little tending, given proper kindling."
"b596a288-bfdd-4bd2-8830-ba7d6368f93f";"DEC_Goblins_Camp_Drum_B";"OBJ_GoblinDrum";"Bone Drum";
"b59afcab-272c-40cb-8d53-02c68276117c";"PUZ_InvisibleBlocker_4x4_Cone_B";;"Field";
"b5a73044-06ff-47a0-a3c6-db16fb14fc7b";"ATM_GodRay_50m_A_Moon";;"Field";
"b5a9a24a-9f3d-4341-aa68-8b38adf42706";"BASE_Elves_Male_Drow";"Elf_Commoner";"Drow";
"b5a9b319-42d6-470f-a229-07a64706cac4";"CINE_LOOT_Druid_Autopsy_Set_Long_Liquid";"OBJ_GenericLootItem";"Bottled Solvent";"A foul-smelling, oily liquid that shimmers in the light."
"b5b0a999-9f70-46c5-939e-4e5417fa8b20";"DEC_GEN_Market_Stall_A_Box_A_Double_A_Destroyed";;"Field";
"b5c2b67f-aae0-4238-82b5-1eff29e9b363";"SurfaceAcid";;"Acid";"Reduces <LSTag Tooltip=""ArmourClass"">Armour Class</LSTag> by 2."
"b5c40bbf-c890-429e-a486-160f4369a67a";"SurfaceOil";;"Oil";"Flammable."
"b5c85eb7-ed4f-4e90-a317-5547ddaf3650";"WPN_HUM_Quarterstaff_C_0";"WPN_Quarterstaff_Druid";"Quarterstaff";"Someone has carved twenty-seven small lines into the hard wood."
"b5d3470c-2ae2-4a7a-a0ac-2130537f90f6";"DEC_Dungeon_Skeleton_Sitting_C";"OBJ_GenericImmutableObject";"Skeleton";
"b5de2260-8e6b-4c2f-91eb-6f3133682a2f";"CONT_PlayerCampChest_C";"OBJ_ImmutableContainer";"Traveller's Chest";"A chest suitable for lashing to carts and wagons. "
